sample	contig	length
SRR9696284	k99_18780 	 311
SRR9696284	k99_15035 	 311
SRR9696284	k99_22637 	 311
SRR9696284	k99_1780 	 311
SRR9696284	k99_16269 	 311
SRR9696284	k99_11163 	 311
SRR9696284	k99_14149 	 311
SRR9696284	k99_12831 	 311
SRR9696284	k99_14248 	 311
SRR9696284	k99_16338 	 311
SRR9696284	k99_1114 	 311
SRR9696284	k99_9948 	 311
SRR9696284	k99_13116 	 311
SRR9696284	k99_10478 	 311
SRR9696284	k99_17178 	 311
SRR9696284	k99_11577 	 311
SRR9696284	k99_22689 	 311
SRR9696284	k99_4660 	 311
SRR9696284	k99_1113 	 311
SRR9696284	k99_1212 	 311
SRR9696284	k99_6886 	 311
SRR9696284	k99_7359 	 311
SRR9696284	k99_8801 	 311
SRR9696284	k99_5144 	 311
SRR9696284	k99_8185 	 311
SRR9696284	k99_15450 	 311
SRR9696284	k99_9242 	 311
SRR9696284	k99_422 	 311
SRR9696284	k99_19837 	 311
SRR9696284	k99_13906 	 311
SRR9696284	k99_19712 	 311
SRR9696284	k99_16288 	 311
SRR9696284	k99_18955 	 311
SRR9696284	k99_18379 	 311
SRR9696284	k99_4753 	 311
SRR9696284	k99_21025 	 311
SRR9696284	k99_4164 	 311
SRR9696284	k99_5354 	 311
SRR9696284	k99_20218 	 311
SRR9696284	k99_21138 	 311
SRR9696284	k99_1551 	 311
SRR9696284	k99_6517 	 311
SRR9696284	k99_5328 	 311
SRR9696284	k99_10597 	 311
SRR9696284	k99_14990 	 311
SRR9696284	k99_6208 	 311
SRR9696284	k99_7019 	 311
SRR9696284	k99_16117 	 311
SRR9696284	k99_12566 	 311
SRR9696284	k99_15162 	 311
SRR9696284	k99_1397 	 311
SRR9696284	k99_12236 	 311
SRR9696284	k99_15783 	 311
SRR9696284	k99_8178 	 311
SRR9696284	k99_15219 	 311
SRR9696284	k99_488 	 311
SRR9696284	k99_8296 	 311
SRR9696284	k99_9674 	 311
SRR9696284	k99_21751 	 311
SRR9696284	k99_7093 	 311
SRR9696284	k99_20739 	 311
SRR9696284	k99_23189 	 311
SRR9696284	k99_15799 	 311
SRR9696284	k99_14788 	 311
SRR9696284	k99_18111 	 311
SRR9696284	k99_2789 	 311
SRR9696284	k99_23105 	 311
SRR9696284	k99_975 	 311
SRR9696284	k99_14289 	 311
SRR9696284	k99_10350 	 311
SRR9696284	k99_14767 	 311
SRR9696284	k99_18631 	 311
SRR9696284	k99_6304 	 311
SRR9696284	k99_13867 	 311
SRR9696284	k99_18546 	 311
SRR9696284	k99_6 	 311
SRR9696284	k99_20302 	 311
SRR9696284	k99_13279 	 311
SRR9696284	k99_13611 	 311
SRR9696284	k99_2857 	 311
SRR9696284	k99_12457 	 311
SRR9696284	k99_9309 	 311
SRR9696284	k99_18058 	 311
SRR9696284	k99_725 	 311
SRR9696284	k99_19919 	 311
SRR9696284	k99_21205 	 311
SRR9696284	k99_10707 	 311
SRR9696284	k99_7572 	 311
SRR9696284	k99_6378 	 311
SRR9696284	k99_16460 	 311
SRR9696284	k99_4444 	 311
SRR9696284	k99_7154 	 311
SRR9696284	k99_22867 	 311
SRR9696284	k99_2397 	 311
SRR9696284	k99_12797 	 311
SRR9696284	k99_5006 	 311
SRR9696284	k99_66 	 311
SRR9696284	k99_16563 	 311
SRR9696284	k99_14181 	 311
SRR9696284	k99_96 	 311
SRR9696284	k99_20086 	 311
SRR9696284	k99_6248 	 311
SRR9696284	k99_17683 	 311
SRR9696284	k99_20624 	 311
SRR9696284	k99_2571 	 311
SRR9696284	k99_18416 	 311
SRR9696284	k99_4186 	 311
SRR9696284	k99_20040 	 311
SRR9696284	k99_15685 	 311
SRR9696284	k99_13513 	 311
SRR9696284	k99_11705 	 311
SRR9696284	k99_15987 	 311
SRR9696284	k99_22942 	 311
SRR9696284	k99_9042 	 311
SRR9696284	k99_7989 	 311
SRR9696284	k99_1884 	 311
SRR9696284	k99_17448 	 311
SRR9696284	k99_3835 	 311
SRR9696284	k99_18061 	 311
SRR9696284	k99_5427 	 311
SRR9696284	k99_17867 	 311
SRR9696284	k99_9649 	 311
SRR9696284	k99_19959 	 311
SRR9696284	k99_1074 	 311
SRR9696284	k99_14641 	 311
SRR9696284	k99_3392 	 311
SRR9696284	k99_23009 	 311
SRR9696284	k99_14212 	 311
SRR9696284	k99_4 	 311
SRR9696284	k99_8123 	 311
SRR9696284	k99_18387 	 311
SRR9696284	k99_5378 	 311
SRR9696284	k99_19224 	 311
SRR9696284	k99_4053 	 311
SRR9696284	k99_22075 	 311
SRR9696284	k99_21923 	 311
SRR9696284	k99_8932 	 311
SRR9696284	k99_1067 	 311
SRR9696284	k99_13681 	 311
SRR9696284	k99_16143 	 311
SRR9696284	k99_17501 	 311
SRR9696284	k99_17942 	 311
SRR9696284	k99_8094 	 311
SRR9696284	k99_5573 	 311
SRR9696284	k99_12666 	 311
SRR9696284	k99_2994 	 311
SRR9696284	k99_5661 	 311
SRR9696284	k99_10527 	 311
SRR9696284	k99_12210 	 311
SRR9696284	k99_2163 	 311
SRR9696284	k99_8641 	 311
SRR9696284	k99_9020 	 311
SRR9696284	k99_19292 	 311
SRR9696284	k99_10530 	 311
SRR9696284	k99_21470 	 311
SRR9696284	k99_13985 	 311
SRR9696284	k99_5268 	 311
SRR9696284	k99_16516 	 311
SRR9696284	k99_14655 	 311
SRR9696284	k99_13186 	 311
SRR9696284	k99_2951 	 311
SRR9696284	k99_19767 	 311
SRR9696284	k99_12724 	 311
SRR9696284	k99_10813 	 311
SRR9696284	k99_9166 	 311
SRR9696284	k99_21082 	 311
SRR9696284	k99_2021 	 311
SRR9696284	k99_16355 	 311
SRR9696284	k99_5235 	 311
SRR9696284	k99_4500 	 311
SRR9696284	k99_18296 	 311
SRR9696284	k99_11686 	 311
SRR9696284	k99_219 	 311
SRR9696284	k99_1103 	 311
SRR9696284	k99_20439 	 311
SRR9696284	k99_14450 	 311
SRR9696284	k99_832 	 311
SRR9696284	k99_1377 	 311
SRR9696284	k99_4000 	 311
SRR9696284	k99_13220 	 311
SRR9696284	k99_2730 	 311
SRR9696284	k99_20207 	 311
SRR9696284	k99_14557 	 311
SRR9696284	k99_2678 	 311
SRR9696284	k99_4720 	 311
SRR9696284	k99_10450 	 311
SRR9696284	k99_4766 	 311
SRR9696284	k99_19424 	 311
SRR9696284	k99_17640 	 311
SRR9696284	k99_665 	 311
SRR9696284	k99_1388 	 311
SRR9696284	k99_11544 	 311
SRR9696284	k99_2023 	 311
SRR9696284	k99_11061 	 311
SRR9696284	k99_8811 	 311
SRR9696284	k99_931 	 311
SRR9696284	k99_10227 	 311
SRR9696284	k99_21742 	 311
SRR9696284	k99_17316 	 311
SRR9696284	k99_15209 	 311
SRR9696284	k99_15520 	 311
SRR9696284	k99_18120 	 311
SRR9696284	k99_5865 	 311
SRR9696284	k99_19701 	 311
SRR9696284	k99_16877 	 311
SRR9696284	k99_7698 	 311
SRR9696284	k99_18350 	 311
SRR9696284	k99_2487 	 311
SRR9696284	k99_1788 	 311
SRR9696284	k99_14665 	 311
SRR9696284	k99_13343 	 311
SRR9696284	k99_11742 	 311
SRR9696284	k99_10928 	 311
SRR9696284	k99_524 	 311
SRR9696284	k99_16479 	 311
SRR9696284	k99_13191 	 311
SRR9696284	k99_11273 	 311
SRR9696284	k99_10534 	 311
SRR9696284	k99_21471 	 311
SRR9696284	k99_6587 	 311
SRR9696284	k99_12532 	 311
SRR9696284	k99_19388 	 311
SRR9696284	k99_1847 	 311
SRR9696284	k99_6164 	 311
SRR9696284	k99_648 	 311
SRR9696284	k99_13519 	 311
SRR9696284	k99_3712 	 311
SRR9696284	k99_18746 	 311
SRR9696284	k99_6920 	 311
SRR9696284	k99_20971 	 311
SRR9696284	k99_4838 	 311
SRR9696284	k99_1304 	 311
SRR9696284	k99_9804 	 311
SRR9696284	k99_20791 	 311
SRR9696284	k99_22099 	 311
SRR9696284	k99_22800 	 311
SRR9696284	k99_14152 	 311
SRR9696284	k99_9670 	 311
SRR9696284	k99_17237 	 311
SRR9696284	k99_4144 	 311
SRR9696284	k99_1685 	 311
SRR9696284	k99_14107 	 310
SRR9696284	k99_22630 	 310
SRR9696284	k99_2130 	 310
SRR9696284	k99_17968 	 310
SRR9696284	k99_8193 	 310
SRR9696284	k99_98 	 310
SRR9696284	k99_22930 	 310
SRR9696284	k99_15456 	 310
SRR9696284	k99_4129 	 310
SRR9696284	k99_2057 	 310
SRR9696284	k99_143 	 310
SRR9696284	k99_1182 	 310
SRR9696284	k99_11612 	 310
SRR9696284	k99_7044 	 310
SRR9696284	k99_10955 	 310
SRR9696284	k99_8910 	 310
SRR9696284	k99_8574 	 310
SRR9696284	k99_20547 	 310
SRR9696284	k99_10384 	 310
SRR9696284	k99_10535 	 310
SRR9696284	k99_14712 	 310
SRR9696284	k99_7255 	 310
SRR9696284	k99_20705 	 310
SRR9696284	k99_177 	 310
SRR9696284	k99_18623 	 310
SRR9696284	k99_21289 	 310
SRR9696284	k99_17147 	 310
SRR9696284	k99_6855 	 310
SRR9696284	k99_699 	 310
SRR9696284	k99_15886 	 310
SRR9696284	k99_9122 	 310
SRR9696284	k99_19960 	 310
SRR9696284	k99_6023 	 310
SRR9696284	k99_13258 	 310
SRR9696284	k99_333 	 310
SRR9696284	k99_15790 	 310
SRR9696284	k99_21995 	 310
SRR9696284	k99_11773 	 310
SRR9696284	k99_21652 	 310
SRR9696284	k99_10448 	 310
SRR9696284	k99_10402 	 310
SRR9696284	k99_15091 	 310
SRR9696284	k99_6793 	 310
SRR9696284	k99_12201 	 310
SRR9696284	k99_5026 	 310
SRR9696284	k99_20087 	 310
SRR9696284	k99_12450 	 310
SRR9696284	k99_7411 	 310
SRR9696284	k99_8781 	 310
SRR9696284	k99_9771 	 310
SRR9696284	k99_4914 	 310
SRR9696284	k99_1654 	 310
SRR9696284	k99_11799 	 310
SRR9696284	k99_4996 	 310
SRR9696284	k99_9376 	 310
SRR9696284	k99_2506 	 310
SRR9696284	k99_7614 	 310
SRR9696284	k99_2287 	 310
SRR9696284	k99_11873 	 310
SRR9696284	k99_6577 	 310
SRR9696284	k99_8149 	 310
SRR9696284	k99_3449 	 310
SRR9696284	k99_14172 	 310
SRR9696284	k99_18836 	 310
SRR9696284	k99_3824 	 310
SRR9696284	k99_6367 	 310
SRR9696284	k99_343 	 310
SRR9696284	k99_2393 	 310
SRR9696284	k99_22936 	 310
SRR9696284	k99_2732 	 310
SRR9696284	k99_6176 	 310
SRR9696284	k99_15909 	 310
SRR9696284	k99_8762 	 310
SRR9696284	k99_1529 	 310
SRR9696284	k99_10931 	 310
SRR9696284	k99_12036 	 310
SRR9696284	k99_21673 	 310
SRR9696284	k99_9164 	 310
SRR9696284	k99_9016 	 310
SRR9696284	k99_22294 	 310
SRR9696284	k99_7450 	 310
SRR9696284	k99_17470 	 310
SRR9696284	k99_13725 	 310
SRR9696284	k99_20158 	 310
SRR9696284	k99_7586 	 310
SRR9696284	k99_2792 	 310
SRR9696284	k99_22047 	 310
SRR9696284	k99_22705 	 310
SRR9696284	k99_13706 	 310
SRR9696284	k99_18731 	 310
SRR9696284	k99_1576 	 310
SRR9696284	k99_18565 	 310
SRR9696284	k99_12367 	 310
SRR9696284	k99_7046 	 310
SRR9696284	k99_18894 	 310
SRR9696284	k99_6638 	 310
SRR9696284	k99_11605 	 310
SRR9696284	k99_18274 	 310
SRR9696284	k99_5551 	 310
SRR9696284	k99_6285 	 310
SRR9696284	k99_3063 	 310
SRR9696284	k99_18845 	 310
SRR9696284	k99_15717 	 310
SRR9696284	k99_21698 	 310
SRR9696284	k99_16005 	 310
SRR9696284	k99_15385 	 310
SRR9696284	k99_15435 	 310
SRR9696284	k99_10503 	 310
SRR9696284	k99_1215 	 310
SRR9696284	k99_14981 	 310
SRR9696284	k99_22319 	 310
SRR9696284	k99_1200 	 310
SRR9696284	k99_14254 	 310
SRR9696284	k99_22396 	 310
SRR9696284	k99_2232 	 310
SRR9696284	k99_18721 	 310
SRR9696284	k99_7721 	 310
SRR9696284	k99_17652 	 310
SRR9696284	k99_12264 	 310
SRR9696284	k99_2191 	 310
SRR9696284	k99_3283 	 310
SRR9696284	k99_16741 	 310
SRR9696284	k99_19852 	 310
SRR9696284	k99_16858 	 310
SRR9696284	k99_18833 	 310
SRR9696284	k99_18486 	 310
SRR9696284	k99_15969 	 310
SRR9696284	k99_20109 	 310
SRR9696284	k99_19368 	 310
SRR9696284	k99_9982 	 310
SRR9696284	k99_22211 	 310
SRR9696284	k99_828 	 310
SRR9696284	k99_2953 	 310
SRR9696284	k99_14060 	 310
SRR9696284	k99_692 	 310
SRR9696284	k99_9371 	 310
SRR9696284	k99_1159 	 310
SRR9696284	k99_1779 	 310
SRR9696284	k99_22931 	 310
SRR9696284	k99_17654 	 310
SRR9696284	k99_11364 	 310
SRR9696284	k99_21087 	 310
SRR9696284	k99_3072 	 310
SRR9696284	k99_21669 	 310
SRR9696284	k99_10161 	 310
SRR9696284	k99_15329 	 310
SRR9696284	k99_17662 	 310
SRR9696284	k99_18378 	 310
SRR9696284	k99_16180 	 310
SRR9696284	k99_20397 	 310
SRR9696284	k99_8312 	 310
SRR9696284	k99_18377 	 310
SRR9696284	k99_10872 	 310
SRR9696284	k99_16158 	 310
SRR9696284	k99_8540 	 310
SRR9696284	k99_2075 	 310
SRR9696284	k99_6927 	 310
SRR9696284	k99_16463 	 310
SRR9696284	k99_6904 	 310
SRR9696284	k99_13114 	 310
SRR9696284	k99_4712 	 310
SRR9696284	k99_2115 	 310
SRR9696284	k99_8862 	 310
SRR9696284	k99_18315 	 310
SRR9696284	k99_13342 	 310
SRR9696284	k99_7962 	 310
SRR9696284	k99_18313 	 310
SRR9696284	k99_9510 	 310
SRR9696284	k99_9418 	 310
SRR9696284	k99_14965 	 310
SRR9696284	k99_18755 	 310
SRR9696284	k99_4378 	 310
SRR9696284	k99_3815 	 310
SRR9696284	k99_5331 	 310
SRR9696284	k99_22101 	 310
SRR9696284	k99_9057 	 310
SRR9696284	k99_3697 	 310
SRR9696284	k99_17082 	 310
SRR9696284	k99_4587 	 310
SRR9696284	k99_9355 	 310
SRR9696284	k99_11278 	 310
SRR9696284	k99_13058 	 310
SRR9696284	k99_12940 	 310
SRR9696284	k99_3740 	 310
SRR9696284	k99_95 	 310
SRR9696284	k99_6011 	 310
SRR9696284	k99_3251 	 310
SRR9696284	k99_11301 	 310
SRR9696284	k99_20627 	 310
SRR9696284	k99_22020 	 310
SRR9696284	k99_18768 	 310
SRR9696284	k99_22157 	 310
SRR9696284	k99_8567 	 310
SRR9696284	k99_15014 	 310
SRR9696284	k99_19034 	 310
SRR9696284	k99_13543 	 310
SRR9696284	k99_16019 	 310
SRR9696284	k99_4571 	 310
SRR9696284	k99_8591 	 310
SRR9696284	k99_5050 	 310
SRR9696284	k99_1580 	 310
SRR9696284	k99_18902 	 310
SRR9696284	k99_8232 	 310
SRR9696284	k99_5667 	 310
SRR9696284	k99_15656 	 310
SRR9696284	k99_6172 	 310
SRR9696284	k99_15798 	 310
SRR9696284	k99_14645 	 310
SRR9696284	k99_1939 	 310
SRR9696284	k99_9897 	 310
SRR9696284	k99_4658 	 310
SRR9696284	k99_704 	 310
SRR9696284	k99_21838 	 310
SRR9696284	k99_21483 	 310
SRR9696284	k99_17333 	 310
SRR9696284	k99_7798 	 310
SRR9696284	k99_20683 	 310
SRR9696284	k99_12569 	 310
SRR9696284	k99_11249 	 310
SRR9696284	k99_81 	 310
SRR9696284	k99_16784 	 310
SRR9696284	k99_1516 	 310
SRR9696284	k99_7427 	 310
SRR9696284	k99_21496 	 310
SRR9696284	k99_13655 	 310
SRR9696284	k99_21882 	 310
SRR9696284	k99_18336 	 310
SRR9696284	k99_13359 	 310
SRR9696284	k99_16550 	 310
SRR9696284	k99_423 	 310
SRR9696284	k99_16641 	 310
SRR9696284	k99_22072 	 310
SRR9696284	k99_22218 	 310
SRR9696284	k99_8195 	 310
SRR9696284	k99_263 	 310
SRR9696284	k99_4913 	 310
SRR9696284	k99_22220 	 310
SRR9696284	k99_18013 	 310
SRR9696284	k99_20028 	 310
SRR9696284	k99_12980 	 310
SRR9696284	k99_5730 	 310
SRR9696284	k99_19042 	 310
SRR9696284	k99_4275 	 310
SRR9696284	k99_14666 	 310
SRR9696284	k99_13505 	 310
SRR9696284	k99_2102 	 310
SRR9696284	k99_3442 	 310
SRR9696284	k99_9789 	 310
SRR9696284	k99_20864 	 310
SRR9696284	k99_21813 	 310
SRR9696284	k99_20681 	 310
SRR9696284	k99_11997 	 310
SRR9696284	k99_9704 	 310
SRR9696284	k99_14841 	 310
SRR9696284	k99_5649 	 310
SRR9696284	k99_16169 	 310
SRR9696284	k99_22973 	 310
SRR9696284	k99_5608 	 310
SRR9696284	k99_4630 	 310
SRR9696284	k99_10259 	 310
SRR9696284	k99_3410 	 310
SRR9696284	k99_4521 	 310
SRR9696284	k99_17250 	 310
SRR9696284	k99_22692 	 310
SRR9696284	k99_3419 	 310
SRR9696284	k99_12727 	 310
SRR9696284	k99_8214 	 310
SRR9696284	k99_3030 	 310
SRR9696284	k99_2340 	 310
SRR9696284	k99_10167 	 310
SRR9696284	k99_10 	 310
SRR9696284	k99_4796 	 310
SRR9696284	k99_17936 	 310
SRR9696284	k99_7852 	 310
SRR9696284	k99_12577 	 310
SRR9696284	k99_21526 	 310
SRR9696284	k99_6588 	 310
SRR9696284	k99_9345 	 310
SRR9696284	k99_22872 	 310
SRR9696284	k99_18184 	 310
SRR9696284	k99_12346 	 310
SRR9696284	k99_12555 	 310
SRR9696284	k99_1707 	 310
SRR9696284	k99_1373 	 310
SRR9696284	k99_4151 	 310
SRR9696284	k99_4312 	 310
SRR9696284	k99_22724 	 310
SRR9696284	k99_12538 	 310
SRR9696284	k99_2464 	 310
SRR9696284	k99_13790 	 310
SRR9696284	k99_22269 	 310
SRR9696284	k99_6612 	 310
SRR9696284	k99_6929 	 310
SRR9696284	k99_12530 	 310
SRR9696284	k99_11786 	 310
SRR9696284	k99_14728 	 310
SRR9696284	k99_9924 	 310
SRR9696284	k99_14185 	 310
SRR9696284	k99_10277 	 310
SRR9696284	k99_11215 	 310
SRR9696284	k99_2807 	 310
SRR9696284	k99_21196 	 310
SRR9696284	k99_12613 	 310
SRR9696284	k99_23041 	 310
SRR9696284	k99_10205 	 310
SRR9696284	k99_3775 	 310
SRR9696284	k99_2105 	 310
SRR9696284	k99_20343 	 310
SRR9696284	k99_2416 	 310
SRR9696284	k99_5033 	 310
SRR9696284	k99_4627 	 310
SRR9696284	k99_6090 	 310
SRR9696284	k99_3903 	 310
SRR9696284	k99_17328 	 310
SRR9696284	k99_8570 	 310
SRR9696284	k99_6424 	 310
SRR9696284	k99_12380 	 310
SRR9696284	k99_4274 	 310
SRR9696284	k99_3600 	 310
SRR9696284	k99_13991 	 310
SRR9696284	k99_3302 	 310
SRR9696284	k99_12003 	 310
SRR9696284	k99_11126 	 310
SRR9696284	k99_4778 	 310
SRR9696284	k99_13228 	 310
SRR9696284	k99_14897 	 310
SRR9696284	k99_8307 	 310
SRR9696284	k99_22368 	 310
SRR9696284	k99_3465 	 310
SRR9696284	k99_5027 	 310
SRR9696284	k99_11998 	 310
SRR9696284	k99_15960 	 310
SRR9696284	k99_8009 	 310
SRR9696284	k99_6330 	 310
SRR9696284	k99_6120 	 310
SRR9696284	k99_21951 	 310
SRR9696284	k99_2874 	 310
SRR9696284	k99_16399 	 310
SRR9696284	k99_9531 	 310
SRR9696284	k99_20555 	 310
SRR9696284	k99_29 	 310
SRR9696284	k99_14939 	 310
SRR9696284	k99_17614 	 310
SRR9696284	k99_14315 	 310
SRR9696284	k99_1700 	 310
SRR9696284	k99_11868 	 310
SRR9696284	k99_22004 	 310
SRR9696284	k99_7470 	 310
SRR9696284	k99_5492 	 310
SRR9696284	k99_15648 	 310
SRR9696284	k99_4519 	 310
SRR9696284	k99_4257 	 310
SRR9696284	k99_865 	 310
SRR9696284	k99_5657 	 310
SRR9696284	k99_6532 	 310
SRR9696284	k99_18864 	 310
SRR9696284	k99_9738 	 310
SRR9696284	k99_21793 	 310
SRR9696284	k99_22262 	 310
SRR9696284	k99_22025 	 310
SRR9696284	k99_16017 	 310
SRR9696284	k99_14036 	 310
SRR9696284	k99_957 	 310
SRR9696284	k99_16232 	 310
SRR9696284	k99_4234 	 310
SRR9696284	k99_7055 	 310
SRR9696284	k99_8703 	 310
SRR9696284	k99_20926 	 310
SRR9696284	k99_22828 	 310
SRR9696284	k99_16263 	 310
SRR9696284	k99_11125 	 310
SRR9696284	k99_22179 	 310
SRR9696284	k99_2045 	 310
SRR9696284	k99_1734 	 310
SRR9696284	k99_19540 	 310
SRR9696284	k99_4002 	 310
SRR9696284	k99_17976 	 310
SRR9696284	k99_9335 	 310
SRR9696284	k99_8426 	 310
SRR9696284	k99_23008 	 309
SRR9696284	k99_787 	 309
SRR9696284	k99_13602 	 309
SRR9696284	k99_19078 	 309
SRR9696284	k99_1730 	 309
SRR9696284	k99_17620 	 309
SRR9696284	k99_1971 	 309
SRR9696284	k99_12334 	 309
SRR9696284	k99_13448 	 309
SRR9696284	k99_6314 	 309
SRR9696284	k99_482 	 309
SRR9696284	k99_15347 	 309
SRR9696284	k99_7811 	 309
SRR9696284	k99_16910 	 309
SRR9696284	k99_15743 	 309
SRR9696284	k99_20489 	 309
SRR9696284	k99_18699 	 309
SRR9696284	k99_18164 	 309
SRR9696284	k99_7144 	 309
SRR9696284	k99_19454 	 309
SRR9696284	k99_1496 	 309
SRR9696284	k99_9888 	 309
SRR9696284	k99_18414 	 309
SRR9696284	k99_5798 	 309
SRR9696284	k99_8166 	 309
SRR9696284	k99_16476 	 309
SRR9696284	k99_8326 	 309
SRR9696284	k99_13072 	 309
SRR9696284	k99_1088 	 309
SRR9696284	k99_1267 	 309
SRR9696284	k99_11487 	 309
SRR9696284	k99_6563 	 309
SRR9696284	k99_5316 	 309
SRR9696284	k99_2505 	 309
SRR9696284	k99_4004 	 309
SRR9696284	k99_17456 	 309
SRR9696284	k99_11267 	 309
SRR9696284	k99_14926 	 309
SRR9696284	k99_7463 	 309
SRR9696284	k99_1919 	 309
SRR9696284	k99_11668 	 309
SRR9696284	k99_7513 	 309
SRR9696284	k99_15495 	 309
SRR9696284	k99_19772 	 309
SRR9696284	k99_20127 	 309
SRR9696284	k99_22158 	 309
SRR9696284	k99_1550 	 309
SRR9696284	k99_909 	 309
SRR9696284	k99_6564 	 309
SRR9696284	k99_7799 	 309
SRR9696284	k99_16673 	 309
SRR9696284	k99_23036 	 309
SRR9696284	k99_13167 	 309
SRR9696284	k99_14234 	 309
SRR9696284	k99_22300 	 309
SRR9696284	k99_18678 	 309
SRR9696284	k99_15251 	 309
SRR9696284	k99_274 	 309
SRR9696284	k99_17795 	 309
SRR9696284	k99_15883 	 309
SRR9696284	k99_13841 	 309
SRR9696284	k99_664 	 309
SRR9696284	k99_20558 	 309
SRR9696284	k99_12243 	 309
SRR9696284	k99_22684 	 309
SRR9696284	k99_10940 	 309
SRR9696284	k99_121 	 309
SRR9696284	k99_10845 	 309
SRR9696284	k99_21171 	 309
SRR9696284	k99_5956 	 309
SRR9696284	k99_7158 	 309
SRR9696284	k99_1500 	 309
SRR9696284	k99_20225 	 309
SRR9696284	k99_19423 	 309
SRR9696284	k99_9451 	 309
SRR9696284	k99_2277 	 309
SRR9696284	k99_13500 	 309
SRR9696284	k99_18102 	 309
SRR9696284	k99_19566 	 309
SRR9696284	k99_951 	 309
SRR9696284	k99_9999 	 309
SRR9696284	k99_17992 	 309
SRR9696284	k99_11153 	 309
SRR9696284	k99_13266 	 309
SRR9696284	k99_10459 	 309
SRR9696284	k99_2907 	 309
SRR9696284	k99_13862 	 309
SRR9696284	k99_954 	 309
SRR9696284	k99_3618 	 309
SRR9696284	k99_20758 	 309
SRR9696284	k99_10125 	 309
SRR9696284	k99_8722 	 309
SRR9696284	k99_8289 	 309
SRR9696284	k99_16093 	 309
SRR9696284	k99_21735 	 309
SRR9696284	k99_1530 	 309
SRR9696284	k99_16798 	 309
SRR9696284	k99_8782 	 309
SRR9696284	k99_3238 	 309
SRR9696284	k99_17408 	 309
SRR9696284	k99_12390 	 309
SRR9696284	k99_8454 	 309
SRR9696284	k99_17292 	 309
SRR9696284	k99_19625 	 309
SRR9696284	k99_14468 	 309
SRR9696284	k99_19798 	 309
SRR9696284	k99_6464 	 309
SRR9696284	k99_17191 	 309
SRR9696284	k99_4745 	 309
SRR9696284	k99_21586 	 309
SRR9696284	k99_17228 	 309
SRR9696284	k99_16933 	 309
SRR9696284	k99_4429 	 309
SRR9696284	k99_21797 	 309
SRR9696284	k99_15910 	 309
SRR9696284	k99_11646 	 309
SRR9696284	k99_18482 	 309
SRR9696284	k99_13604 	 309
SRR9696284	k99_9215 	 309
SRR9696284	k99_8664 	 309
SRR9696284	k99_7253 	 309
SRR9696284	k99_8273 	 309
SRR9696284	k99_6565 	 309
SRR9696284	k99_13063 	 309
SRR9696284	k99_7731 	 309
SRR9696284	k99_23234 	 309
SRR9696284	k99_22474 	 309
SRR9696284	k99_20816 	 309
SRR9696284	k99_18562 	 309
SRR9696284	k99_17300 	 309
SRR9696284	k99_10373 	 309
SRR9696284	k99_21769 	 309
SRR9696284	k99_12490 	 309
SRR9696284	k99_6419 	 309
SRR9696284	k99_6875 	 309
SRR9696284	k99_16860 	 309
SRR9696284	k99_22557 	 309
SRR9696284	k99_20321 	 309
SRR9696284	k99_3568 	 309
SRR9696284	k99_18572 	 309
SRR9696284	k99_16872 	 309
SRR9696284	k99_11044 	 309
SRR9696284	k99_17443 	 309
SRR9696284	k99_22492 	 309
SRR9696284	k99_592 	 309
SRR9696284	k99_11453 	 309
SRR9696284	k99_21443 	 309
SRR9696284	k99_23218 	 309
SRR9696284	k99_19051 	 309
SRR9696284	k99_16089 	 309
SRR9696284	k99_20586 	 309
SRR9696284	k99_5988 	 309
SRR9696284	k99_8272 	 309
SRR9696284	k99_1140 	 309
SRR9696284	k99_19528 	 309
SRR9696284	k99_17272 	 309
SRR9696284	k99_1913 	 309
SRR9696284	k99_21332 	 309
SRR9696284	k99_9241 	 309
SRR9696284	k99_3668 	 309
SRR9696284	k99_6125 	 309
SRR9696284	k99_11195 	 309
SRR9696284	k99_18980 	 309
SRR9696284	k99_11427 	 309
SRR9696284	k99_2470 	 309
SRR9696284	k99_2720 	 309
SRR9696284	k99_19844 	 309
SRR9696284	k99_12580 	 309
SRR9696284	k99_19797 	 309
SRR9696284	k99_12146 	 309
SRR9696284	k99_11867 	 309
SRR9696284	k99_9235 	 309
SRR9696284	k99_22499 	 309
SRR9696284	k99_21322 	 309
SRR9696284	k99_1918 	 309
SRR9696284	k99_16420 	 309
SRR9696284	k99_11385 	 309
SRR9696284	k99_707 	 309
SRR9696284	k99_16459 	 309
SRR9696284	k99_15964 	 309
SRR9696284	k99_6687 	 309
SRR9696284	k99_10012 	 309
SRR9696284	k99_6720 	 309
SRR9696284	k99_17404 	 309
SRR9696284	k99_5214 	 309
SRR9696284	k99_6717 	 309
SRR9696284	k99_8558 	 309
SRR9696284	k99_17890 	 309
SRR9696284	k99_21489 	 309
SRR9696284	k99_187 	 309
SRR9696284	k99_9833 	 309
SRR9696284	k99_455 	 309
SRR9696284	k99_417 	 309
SRR9696284	k99_16182 	 309
SRR9696284	k99_12248 	 309
SRR9696284	k99_20156 	 309
SRR9696284	k99_17391 	 309
SRR9696284	k99_11510 	 309
SRR9696284	k99_9123 	 309
SRR9696284	k99_21208 	 309
SRR9696284	k99_14085 	 309
SRR9696284	k99_4705 	 309
SRR9696284	k99_10679 	 309
SRR9696284	k99_12725 	 309
SRR9696284	k99_12672 	 309
