sample	contig	length
SRR6145060	k99_10186 	 308
SRR6145060	k99_13147 	 308
SRR6145060	k99_12005 	 308
SRR6145060	k99_1532 	 308
SRR6145060	k99_8085 	 308
SRR6145060	k99_3069 	 308
SRR6145060	k99_11859 	 308
SRR6145060	k99_1960 	 308
SRR6145060	k99_3252 	 308
SRR6145060	k99_7771 	 308
SRR6145060	k99_8344 	 308
SRR6145060	k99_7008 	 308
SRR6145060	k99_12734 	 308
SRR6145060	k99_4455 	 308
SRR6145060	k99_11280 	 308
SRR6145060	k99_223 	 308
SRR6145060	k99_6054 	 308
SRR6145060	k99_6451 	 308
SRR6145060	k99_10236 	 308
SRR6145060	k99_2350 	 308
SRR6145060	k99_827 	 308
SRR6145060	k99_12013 	 308
SRR6145060	k99_14685 	 308
SRR6145060	k99_4741 	 308
SRR6145060	k99_15648 	 308
SRR6145060	k99_7221 	 308
SRR6145060	k99_8596 	 308
SRR6145060	k99_10323 	 308
SRR6145060	k99_13733 	 308
SRR6145060	k99_16 	 308
SRR6145060	k99_7093 	 308
SRR6145060	k99_6900 	 308
SRR6145060	k99_485 	 308
SRR6145060	k99_3316 	 308
SRR6145060	k99_10929 	 308
SRR6145060	k99_8091 	 308
SRR6145060	k99_6251 	 308
SRR6145060	k99_4827 	 308
SRR6145060	k99_2341 	 308
SRR6145060	k99_7041 	 308
SRR6145060	k99_13710 	 308
SRR6145060	k99_9162 	 308
SRR6145060	k99_3041 	 308
SRR6145060	k99_8509 	 308
SRR6145060	k99_319 	 308
SRR6145060	k99_15267 	 308
SRR6145060	k99_11613 	 308
SRR6145060	k99_9511 	 308
SRR6145060	k99_7815 	 308
SRR6145060	k99_4248 	 308
SRR6145060	k99_7669 	 308
SRR6145060	k99_4209 	 308
SRR6145060	k99_7515 	 308
SRR6145060	k99_8473 	 308
SRR6145060	k99_7886 	 308
SRR6145060	k99_1694 	 308
SRR6145060	k99_9931 	 308
SRR6145060	k99_14678 	 308
SRR6145060	k99_3788 	 308
SRR6145060	k99_2843 	 308
SRR6145060	k99_5415 	 308
SRR6145060	k99_11301 	 308
SRR6145060	k99_1312 	 308
SRR6145060	k99_11645 	 308
SRR6145060	k99_12744 	 308
SRR6145060	k99_4556 	 308
SRR6145060	k99_3022 	 308
SRR6145060	k99_7355 	 308
SRR6145060	k99_10548 	 308
SRR6145060	k99_2675 	 308
SRR6145060	k99_7415 	 308
SRR6145060	k99_5736 	 308
SRR6145060	k99_6353 	 308
SRR6145060	k99_9179 	 308
SRR6145060	k99_6331 	 308
SRR6145060	k99_10893 	 308
SRR6145060	k99_12786 	 308
SRR6145060	k99_8950 	 308
SRR6145060	k99_13616 	 308
SRR6145060	k99_4365 	 308
SRR6145060	k99_8415 	 308
SRR6145060	k99_15130 	 308
SRR6145060	k99_8708 	 308
SRR6145060	k99_105 	 308
SRR6145060	k99_8898 	 308
SRR6145060	k99_15538 	 308
SRR6145060	k99_37 	 308
SRR6145060	k99_14910 	 308
SRR6145060	k99_6494 	 308
SRR6145060	k99_1744 	 308
SRR6145060	k99_3233 	 308
SRR6145060	k99_11929 	 308
SRR6145060	k99_4718 	 308
SRR6145060	k99_3901 	 308
SRR6145060	k99_5419 	 308
SRR6145060	k99_8669 	 308
SRR6145060	k99_3520 	 308
SRR6145060	k99_890 	 308
SRR6145060	k99_7610 	 308
SRR6145060	k99_1072 	 308
SRR6145060	k99_7449 	 308
SRR6145060	k99_7938 	 308
SRR6145060	k99_10522 	 308
SRR6145060	k99_11792 	 308
SRR6145060	k99_15102 	 308
SRR6145060	k99_1168 	 308
SRR6145060	k99_6777 	 308
SRR6145060	k99_4319 	 308
SRR6145060	k99_5926 	 308
SRR6145060	k99_6072 	 307
SRR6145060	k99_13949 	 307
SRR6145060	k99_7056 	 307
SRR6145060	k99_6876 	 307
SRR6145060	k99_15083 	 307
SRR6145060	k99_3481 	 307
SRR6145060	k99_2441 	 307
SRR6145060	k99_9546 	 307
SRR6145060	k99_1807 	 307
SRR6145060	k99_2450 	 307
SRR6145060	k99_15714 	 307
SRR6145060	k99_1570 	 307
SRR6145060	k99_10789 	 307
SRR6145060	k99_9974 	 307
SRR6145060	k99_13179 	 307
SRR6145060	k99_13152 	 307
SRR6145060	k99_864 	 307
SRR6145060	k99_4716 	 307
SRR6145060	k99_7928 	 307
SRR6145060	k99_5902 	 307
SRR6145060	k99_10780 	 307
SRR6145060	k99_15125 	 307
SRR6145060	k99_11565 	 307
SRR6145060	k99_4113 	 307
SRR6145060	k99_1781 	 307
SRR6145060	k99_13202 	 307
SRR6145060	k99_12076 	 307
SRR6145060	k99_6767 	 307
SRR6145060	k99_10082 	 307
SRR6145060	k99_10339 	 307
SRR6145060	k99_7293 	 307
SRR6145060	k99_9840 	 307
SRR6145060	k99_4406 	 307
SRR6145060	k99_12749 	 307
SRR6145060	k99_5248 	 307
SRR6145060	k99_6339 	 307
SRR6145060	k99_5767 	 307
SRR6145060	k99_11326 	 307
SRR6145060	k99_2720 	 307
SRR6145060	k99_8296 	 307
SRR6145060	k99_4781 	 307
SRR6145060	k99_15243 	 307
SRR6145060	k99_7817 	 307
SRR6145060	k99_10344 	 307
SRR6145060	k99_10943 	 307
SRR6145060	k99_15614 	 307
SRR6145060	k99_12844 	 307
SRR6145060	k99_7134 	 307
SRR6145060	k99_12077 	 307
SRR6145060	k99_720 	 307
SRR6145060	k99_10008 	 307
SRR6145060	k99_404 	 307
SRR6145060	k99_13330 	 307
SRR6145060	k99_1791 	 307
SRR6145060	k99_10857 	 307
SRR6145060	k99_634 	 307
SRR6145060	k99_7768 	 307
SRR6145060	k99_13127 	 307
SRR6145060	k99_9892 	 307
SRR6145060	k99_1905 	 307
SRR6145060	k99_15122 	 307
SRR6145060	k99_8489 	 307
SRR6145060	k99_7787 	 307
SRR6145060	k99_9609 	 307
SRR6145060	k99_1641 	 307
SRR6145060	k99_6961 	 307
SRR6145060	k99_11780 	 307
SRR6145060	k99_4494 	 307
SRR6145060	k99_45 	 307
SRR6145060	k99_14852 	 307
SRR6145060	k99_8137 	 307
SRR6145060	k99_12444 	 307
SRR6145060	k99_1752 	 307
SRR6145060	k99_4918 	 307
SRR6145060	k99_13875 	 307
SRR6145060	k99_12757 	 307
SRR6145060	k99_14760 	 307
SRR6145060	k99_4840 	 307
SRR6145060	k99_46 	 307
SRR6145060	k99_527 	 307
SRR6145060	k99_9570 	 307
SRR6145060	k99_13714 	 307
SRR6145060	k99_2144 	 307
SRR6145060	k99_10814 	 307
SRR6145060	k99_11749 	 307
SRR6145060	k99_10632 	 307
SRR6145060	k99_8205 	 307
SRR6145060	k99_8396 	 307
SRR6145060	k99_9898 	 307
SRR6145060	k99_15483 	 307
SRR6145060	k99_575 	 307
SRR6145060	k99_1143 	 307
SRR6145060	k99_10272 	 307
SRR6145060	k99_9566 	 307
SRR6145060	k99_2202 	 307
SRR6145060	k99_3934 	 307
SRR6145060	k99_360 	 307
SRR6145060	k99_13023 	 307
SRR6145060	k99_4213 	 307
SRR6145060	k99_10566 	 307
SRR6145060	k99_15400 	 307
SRR6145060	k99_9776 	 307
SRR6145060	k99_11425 	 307
SRR6145060	k99_3003 	 307
SRR6145060	k99_6330 	 307
SRR6145060	k99_7842 	 307
SRR6145060	k99_15393 	 307
SRR6145060	k99_7387 	 307
SRR6145060	k99_4636 	 307
SRR6145060	k99_1574 	 307
SRR6145060	k99_12938 	 307
SRR6145060	k99_8162 	 307
SRR6145060	k99_6784 	 307
SRR6145060	k99_10700 	 307
SRR6145060	k99_8819 	 307
SRR6145060	k99_356 	 307
SRR6145060	k99_14096 	 307
SRR6145060	k99_10821 	 307
SRR6145060	k99_8100 	 307
SRR6145060	k99_78 	 307
SRR6145060	k99_6049 	 307
SRR6145060	k99_12189 	 307
SRR6145060	k99_4055 	 307
SRR6145060	k99_2452 	 307
SRR6145060	k99_12621 	 307
SRR6145060	k99_10440 	 307
SRR6145060	k99_14567 	 307
SRR6145060	k99_12984 	 307
SRR6145060	k99_15231 	 307
SRR6145060	k99_8826 	 307
SRR6145060	k99_9528 	 307
SRR6145060	k99_12601 	 307
SRR6145060	k99_12652 	 307
SRR6145060	k99_14743 	 307
SRR6145060	k99_11482 	 307
SRR6145060	k99_13576 	 307
SRR6145060	k99_5553 	 307
SRR6145060	k99_47 	 307
SRR6145060	k99_6966 	 307
SRR6145060	k99_626 	 307
SRR6145060	k99_12084 	 307
SRR6145060	k99_50 	 307
SRR6145060	k99_7254 	 307
SRR6145060	k99_13406 	 307
SRR6145060	k99_7533 	 307
SRR6145060	k99_6627 	 306
SRR6145060	k99_13802 	 306
SRR6145060	k99_2344 	 306
SRR6145060	k99_11945 	 306
SRR6145060	k99_14348 	 306
SRR6145060	k99_15039 	 306
SRR6145060	k99_8361 	 306
SRR6145060	k99_5676 	 306
SRR6145060	k99_1152 	 306
SRR6145060	k99_10851 	 306
SRR6145060	k99_6105 	 306
SRR6145060	k99_4890 	 306
SRR6145060	k99_4742 	 306
SRR6145060	k99_9592 	 306
SRR6145060	k99_14772 	 306
SRR6145060	k99_8022 	 306
SRR6145060	k99_4173 	 306
SRR6145060	k99_1845 	 306
SRR6145060	k99_12649 	 306
SRR6145060	k99_2367 	 306
SRR6145060	k99_3042 	 306
SRR6145060	k99_6578 	 306
SRR6145060	k99_11233 	 306
SRR6145060	k99_13975 	 306
SRR6145060	k99_13307 	 306
SRR6145060	k99_12364 	 306
SRR6145060	k99_12179 	 306
SRR6145060	k99_8694 	 306
SRR6145060	k99_14559 	 306
SRR6145060	k99_9548 	 306
SRR6145060	k99_10676 	 306
SRR6145060	k99_3378 	 306
SRR6145060	k99_8966 	 306
SRR6145060	k99_3296 	 306
SRR6145060	k99_5725 	 306
SRR6145060	k99_878 	 306
SRR6145060	k99_211 	 306
SRR6145060	k99_6196 	 306
SRR6145060	k99_14127 	 306
SRR6145060	k99_4696 	 306
SRR6145060	k99_583 	 306
SRR6145060	k99_14687 	 306
SRR6145060	k99_5878 	 306
SRR6145060	k99_7926 	 306
SRR6145060	k99_7032 	 306
SRR6145060	k99_13473 	 306
SRR6145060	k99_9183 	 306
SRR6145060	k99_1280 	 306
SRR6145060	k99_12876 	 306
SRR6145060	k99_8082 	 306
SRR6145060	k99_6044 	 306
SRR6145060	k99_13647 	 306
SRR6145060	k99_13467 	 306
SRR6145060	k99_11296 	 306
SRR6145060	k99_15157 	 306
SRR6145060	k99_13511 	 306
SRR6145060	k99_15160 	 306
SRR6145060	k99_3579 	 306
SRR6145060	k99_5310 	 306
SRR6145060	k99_438 	 306
SRR6145060	k99_11371 	 306
SRR6145060	k99_9207 	 306
SRR6145060	k99_1865 	 306
SRR6145060	k99_10793 	 306
SRR6145060	k99_3687 	 306
SRR6145060	k99_3433 	 306
SRR6145060	k99_4624 	 306
SRR6145060	k99_3513 	 306
SRR6145060	k99_10519 	 306
SRR6145060	k99_13265 	 306
SRR6145060	k99_12979 	 306
SRR6145060	k99_3354 	 306
SRR6145060	k99_6336 	 306
SRR6145060	k99_7077 	 306
SRR6145060	k99_786 	 306
SRR6145060	k99_8237 	 306
SRR6145060	k99_1019 	 306
SRR6145060	k99_3992 	 306
SRR6145060	k99_41 	 306
SRR6145060	k99_2650 	 306
SRR6145060	k99_3100 	 306
SRR6145060	k99_3230 	 306
SRR6145060	k99_852 	 306
SRR6145060	k99_15446 	 306
SRR6145060	k99_2150 	 306
SRR6145060	k99_2064 	 306
SRR6145060	k99_6129 	 306
SRR6145060	k99_1324 	 306
SRR6145060	k99_6967 	 306
SRR6145060	k99_1509 	 306
SRR6145060	k99_7717 	 306
SRR6145060	k99_6734 	 306
SRR6145060	k99_9868 	 306
SRR6145060	k99_2059 	 306
SRR6145060	k99_2721 	 306
SRR6145060	k99_5393 	 306
SRR6145060	k99_15630 	 306
SRR6145060	k99_9948 	 306
SRR6145060	k99_6663 	 306
SRR6145060	k99_7820 	 306
SRR6145060	k99_11065 	 306
SRR6145060	k99_11374 	 306
SRR6145060	k99_10883 	 306
SRR6145060	k99_9619 	 306
SRR6145060	k99_9901 	 306
SRR6145060	k99_12041 	 306
SRR6145060	k99_1027 	 306
SRR6145060	k99_5917 	 306
SRR6145060	k99_1186 	 306
SRR6145060	k99_8180 	 306
SRR6145060	k99_3611 	 306
SRR6145060	k99_8002 	 306
SRR6145060	k99_2640 	 306
SRR6145060	k99_11807 	 306
SRR6145060	k99_12204 	 306
SRR6145060	k99_10223 	 306
SRR6145060	k99_9467 	 306
SRR6145060	k99_14243 	 306
SRR6145060	k99_7226 	 306
SRR6145060	k99_6136 	 306
SRR6145060	k99_12208 	 306
SRR6145060	k99_8346 	 306
SRR6145060	k99_5574 	 306
SRR6145060	k99_6959 	 306
SRR6145060	k99_13943 	 306
SRR6145060	k99_6812 	 306
SRR6145060	k99_2868 	 306
SRR6145060	k99_13530 	 306
SRR6145060	k99_11735 	 306
SRR6145060	k99_2746 	 306
SRR6145060	k99_4361 	 306
SRR6145060	k99_13615 	 306
SRR6145060	k99_9114 	 306
SRR6145060	k99_10328 	 306
SRR6145060	k99_13032 	 306
SRR6145060	k99_4312 	 306
SRR6145060	k99_7310 	 306
SRR6145060	k99_11621 	 306
SRR6145060	k99_9992 	 306
SRR6145060	k99_3383 	 306
SRR6145060	k99_7791 	 306
SRR6145060	k99_2548 	 306
SRR6145060	k99_2685 	 306
SRR6145060	k99_10124 	 306
SRR6145060	k99_11264 	 306
SRR6145060	k99_12880 	 306
SRR6145060	k99_9506 	 306
SRR6145060	k99_14863 	 306
SRR6145060	k99_5050 	 306
SRR6145060	k99_11777 	 306
SRR6145060	k99_9572 	 306
SRR6145060	k99_10536 	 306
SRR6145060	k99_13666 	 305
SRR6145060	k99_13170 	 305
SRR6145060	k99_12450 	 305
SRR6145060	k99_7558 	 305
SRR6145060	k99_11020 	 305
SRR6145060	k99_7143 	 305
SRR6145060	k99_12836 	 305
SRR6145060	k99_11286 	 305
SRR6145060	k99_12187 	 305
SRR6145060	k99_2722 	 305
SRR6145060	k99_10947 	 305
SRR6145060	k99_3333 	 305
SRR6145060	k99_7654 	 305
SRR6145060	k99_9715 	 305
SRR6145060	k99_13834 	 305
SRR6145060	k99_10549 	 305
SRR6145060	k99_11443 	 305
SRR6145060	k99_14886 	 305
SRR6145060	k99_13164 	 305
SRR6145060	k99_5969 	 305
SRR6145060	k99_2252 	 305
SRR6145060	k99_4329 	 305
SRR6145060	k99_7394 	 305
SRR6145060	k99_6213 	 305
SRR6145060	k99_14888 	 305
SRR6145060	k99_92 	 305
SRR6145060	k99_5466 	 305
SRR6145060	k99_11597 	 305
SRR6145060	k99_2220 	 305
SRR6145060	k99_91 	 305
SRR6145060	k99_15719 	 305
SRR6145060	k99_2579 	 305
SRR6145060	k99_5739 	 305
SRR6145060	k99_7883 	 305
SRR6145060	k99_9272 	 305
SRR6145060	k99_8358 	 305
SRR6145060	k99_5122 	 305
SRR6145060	k99_9695 	 305
SRR6145060	k99_8766 	 305
SRR6145060	k99_15516 	 305
SRR6145060	k99_9583 	 305
SRR6145060	k99_14498 	 305
SRR6145060	k99_4614 	 305
SRR6145060	k99_8945 	 305
SRR6145060	k99_6944 	 305
SRR6145060	k99_7371 	 305
SRR6145060	k99_14862 	 305
SRR6145060	k99_14975 	 305
SRR6145060	k99_385 	 305
SRR6145060	k99_6033 	 305
SRR6145060	k99_1787 	 305
SRR6145060	k99_8083 	 305
SRR6145060	k99_10942 	 305
SRR6145060	k99_3492 	 305
SRR6145060	k99_187 	 305
SRR6145060	k99_1375 	 305
SRR6145060	k99_3298 	 305
SRR6145060	k99_13223 	 305
SRR6145060	k99_9020 	 305
SRR6145060	k99_14739 	 305
SRR6145060	k99_684 	 305
SRR6145060	k99_10778 	 305
SRR6145060	k99_15180 	 305
SRR6145060	k99_3300 	 305
SRR6145060	k99_7594 	 305
SRR6145060	k99_3386 	 305
SRR6145060	k99_10430 	 305
SRR6145060	k99_11786 	 305
SRR6145060	k99_14920 	 305
SRR6145060	k99_15345 	 305
SRR6145060	k99_7007 	 305
SRR6145060	k99_10580 	 305
SRR6145060	k99_1794 	 305
SRR6145060	k99_9316 	 305
SRR6145060	k99_1444 	 305
SRR6145060	k99_8200 	 305
SRR6145060	k99_13440 	 305
SRR6145060	k99_6911 	 305
SRR6145060	k99_1350 	 305
SRR6145060	k99_6927 	 305
SRR6145060	k99_3295 	 305
SRR6145060	k99_10244 	 305
SRR6145060	k99_1552 	 305
SRR6145060	k99_9806 	 305
SRR6145060	k99_5386 	 305
SRR6145060	k99_9433 	 305
SRR6145060	k99_11667 	 305
SRR6145060	k99_7581 	 305
SRR6145060	k99_6375 	 305
SRR6145060	k99_7607 	 305
SRR6145060	k99_13062 	 305
SRR6145060	k99_2036 	 305
SRR6145060	k99_1204 	 305
SRR6145060	k99_2446 	 305
SRR6145060	k99_10723 	 305
SRR6145060	k99_15261 	 305
SRR6145060	k99_9113 	 305
SRR6145060	k99_10920 	 305
SRR6145060	k99_183 	 305
SRR6145060	k99_14602 	 305
SRR6145060	k99_9916 	 305
SRR6145060	k99_3784 	 305
SRR6145060	k99_13065 	 305
SRR6145060	k99_6938 	 305
SRR6145060	k99_6292 	 305
SRR6145060	k99_8703 	 305
SRR6145060	k99_5276 	 305
SRR6145060	k99_9758 	 305
SRR6145060	k99_14192 	 305
SRR6145060	k99_2680 	 305
SRR6145060	k99_2887 	 305
SRR6145060	k99_13321 	 305
SRR6145060	k99_5158 	 305
SRR6145060	k99_1604 	 305
SRR6145060	k99_12313 	 305
SRR6145060	k99_13952 	 305
SRR6145060	k99_7116 	 305
SRR6145060	k99_15359 	 305
SRR6145060	k99_10516 	 305
SRR6145060	k99_13632 	 305
SRR6145060	k99_8762 	 305
SRR6145060	k99_10684 	 305
SRR6145060	k99_2046 	 305
SRR6145060	k99_4935 	 305
SRR6145060	k99_3034 	 305
SRR6145060	k99_13792 	 305
SRR6145060	k99_4120 	 305
SRR6145060	k99_4202 	 305
SRR6145060	k99_8111 	 305
SRR6145060	k99_10829 	 305
SRR6145060	k99_8313 	 305
SRR6145060	k99_1933 	 305
SRR6145060	k99_12387 	 305
SRR6145060	k99_3723 	 305
SRR6145060	k99_11080 	 305
SRR6145060	k99_10354 	 305
SRR6145060	k99_9142 	 304
SRR6145060	k99_4245 	 304
SRR6145060	k99_429 	 304
SRR6145060	k99_2781 	 304
SRR6145060	k99_12035 	 304
SRR6145060	k99_7878 	 304
SRR6145060	k99_5933 	 304
SRR6145060	k99_7566 	 304
SRR6145060	k99_13829 	 304
SRR6145060	k99_12329 	 304
SRR6145060	k99_13455 	 304
SRR6145060	k99_8122 	 304
SRR6145060	k99_14830 	 304
SRR6145060	k99_3937 	 304
SRR6145060	k99_2178 	 304
SRR6145060	k99_1810 	 304
SRR6145060	k99_6790 	 304
SRR6145060	k99_1210 	 304
SRR6145060	k99_9485 	 304
SRR6145060	k99_8165 	 304
SRR6145060	k99_6535 	 304
SRR6145060	k99_12090 	 304
SRR6145060	k99_8041 	 304
SRR6145060	k99_13123 	 304
SRR6145060	k99_2372 	 304
SRR6145060	k99_5726 	 304
SRR6145060	k99_6894 	 304
SRR6145060	k99_7047 	 304
SRR6145060	k99_3400 	 304
SRR6145060	k99_10755 	 304
SRR6145060	k99_13034 	 304
SRR6145060	k99_2217 	 304
SRR6145060	k99_6180 	 304
SRR6145060	k99_11308 	 304
SRR6145060	k99_7563 	 304
SRR6145060	k99_810 	 304
SRR6145060	k99_6589 	 304
SRR6145060	k99_885 	 304
SRR6145060	k99_9741 	 304
SRR6145060	k99_2828 	 304
SRR6145060	k99_3054 	 304
SRR6145060	k99_8625 	 304
SRR6145060	k99_10406 	 304
SRR6145060	k99_10454 	 304
SRR6145060	k99_501 	 304
SRR6145060	k99_5304 	 304
SRR6145060	k99_14791 	 304
SRR6145060	k99_15113 	 304
SRR6145060	k99_2028 	 304
SRR6145060	k99_3508 	 304
SRR6145060	k99_518 	 304
SRR6145060	k99_8879 	 304
SRR6145060	k99_1771 	 304
SRR6145060	k99_6718 	 304
SRR6145060	k99_9800 	 304
SRR6145060	k99_2627 	 304
SRR6145060	k99_3502 	 304
SRR6145060	k99_1083 	 304
SRR6145060	k99_10643 	 304
SRR6145060	k99_1041 	 304
SRR6145060	k99_5270 	 304
SRR6145060	k99_10902 	 304
SRR6145060	k99_5634 	 304
SRR6145060	k99_1814 	 304
SRR6145060	k99_267 	 304
SRR6145060	k99_7353 	 304
SRR6145060	k99_4754 	 304
SRR6145060	k99_5057 	 304
SRR6145060	k99_2860 	 304
SRR6145060	k99_14004 	 304
SRR6145060	k99_11600 	 304
SRR6145060	k99_11704 	 304
SRR6145060	k99_68 	 304
SRR6145060	k99_9352 	 304
SRR6145060	k99_2557 	 304
SRR6145060	k99_14759 	 304
SRR6145060	k99_445 	 304
SRR6145060	k99_4394 	 304
SRR6145060	k99_4085 	 304
SRR6145060	k99_1687 	 304
SRR6145060	k99_3114 	 304
SRR6145060	k99_3 	 304
SRR6145060	k99_2951 	 304
SRR6145060	k99_4967 	 304
SRR6145060	k99_11145 	 304
SRR6145060	k99_4906 	 304
SRR6145060	k99_4154 	 304
SRR6145060	k99_892 	 304
SRR6145060	k99_4379 	 304
SRR6145060	k99_6651 	 304
SRR6145060	k99_4801 	 304
SRR6145060	k99_6027 	 304
SRR6145060	k99_13955 	 304
SRR6145060	k99_12438 	 304
SRR6145060	k99_14226 	 304
SRR6145060	k99_12016 	 304
SRR6145060	k99_12697 	 304
SRR6145060	k99_1377 	 304
SRR6145060	k99_14344 	 304
SRR6145060	k99_12442 	 304
SRR6145060	k99_5133 	 304
SRR6145060	k99_168 	 304
SRR6145060	k99_8451 	 304
SRR6145060	k99_17 	 304
SRR6145060	k99_13262 	 304
SRR6145060	k99_9645 	 304
SRR6145060	k99_12484 	 304
SRR6145060	k99_51 	 304
SRR6145060	k99_2564 	 304
SRR6145060	k99_15710 	 304
SRR6145060	k99_8616 	 304
SRR6145060	k99_4854 	 304
SRR6145060	k99_2163 	 304
SRR6145060	k99_439 	 304
SRR6145060	k99_5214 	 304
SRR6145060	k99_14647 	 304
SRR6145060	k99_1028 	 304
SRR6145060	k99_15246 	 304
SRR6145060	k99_4227 	 304
SRR6145060	k99_15182 	 304
SRR6145060	k99_4987 	 304
SRR6145060	k99_11536 	 304
SRR6145060	k99_8017 	 304
SRR6145060	k99_3854 	 304
SRR6145060	k99_14377 	 304
SRR6145060	k99_487 	 304
SRR6145060	k99_1504 	 304
SRR6145060	k99_3304 	 304
SRR6145060	k99_10364 	 304
SRR6145060	k99_6986 	 304
SRR6145060	k99_12454 	 304
SRR6145060	k99_8312 	 304
SRR6145060	k99_6884 	 304
SRR6145060	k99_206 	 304
SRR6145060	k99_945 	 304
SRR6145060	k99_133 	 304
SRR6145060	k99_7681 	 304
SRR6145060	k99_13221 	 304
SRR6145060	k99_3350 	 304
SRR6145060	k99_7592 	 304
SRR6145060	k99_3318 	 304
SRR6145060	k99_6433 	 304
SRR6145060	k99_3470 	 304
SRR6145060	k99_9226 	 304
SRR6145060	k99_13889 	 304
SRR6145060	k99_4737 	 304
SRR6145060	k99_655 	 304
SRR6145060	k99_13106 	 304
SRR6145060	k99_715 	 304
SRR6145060	k99_4099 	 304
SRR6145060	k99_5055 	 304
SRR6145060	k99_10308 	 304
SRR6145060	k99_564 	 304
SRR6145060	k99_14695 	 304
SRR6145060	k99_3883 	 304
SRR6145060	k99_13974 	 304
SRR6145060	k99_10181 	 304
SRR6145060	k99_639 	 304
SRR6145060	k99_13577 	 304
SRR6145060	k99_1263 	 304
SRR6145060	k99_11771 	 304
SRR6145060	k99_8851 	 304
SRR6145060	k99_707 	 304
SRR6145060	k99_2552 	 304
SRR6145060	k99_466 	 304
SRR6145060	k99_2967 	 304
SRR6145060	k99_9888 	 304
SRR6145060	k99_4250 	 304
SRR6145060	k99_4646 	 304
SRR6145060	k99_8566 	 304
SRR6145060	k99_2209 	 303
SRR6145060	k99_12555 	 303
SRR6145060	k99_12648 	 303
SRR6145060	k99_5612 	 303
SRR6145060	k99_2390 	 303
SRR6145060	k99_4133 	 303
SRR6145060	k99_2683 	 303
SRR6145060	k99_8393 	 303
SRR6145060	k99_7584 	 303
SRR6145060	k99_2710 	 303
SRR6145060	k99_14865 	 303
SRR6145060	k99_5492 	 303
SRR6145060	k99_3793 	 303
SRR6145060	k99_11809 	 303
SRR6145060	k99_7784 	 303
SRR6145060	k99_7807 	 303
SRR6145060	k99_1384 	 303
SRR6145060	k99_6514 	 303
SRR6145060	k99_12688 	 303
SRR6145060	k99_2139 	 303
SRR6145060	k99_11714 	 303
SRR6145060	k99_12771 	 303
SRR6145060	k99_8663 	 303
SRR6145060	k99_4521 	 303
SRR6145060	k99_9547 	 303
SRR6145060	k99_2978 	 303
SRR6145060	k99_8975 	 303
SRR6145060	k99_8749 	 303
SRR6145060	k99_7474 	 303
SRR6145060	k99_11390 	 303
SRR6145060	k99_9879 	 303
SRR6145060	k99_9617 	 303
SRR6145060	k99_12254 	 303
SRR6145060	k99_14582 	 303
SRR6145060	k99_8676 	 303
SRR6145060	k99_14035 	 303
SRR6145060	k99_3321 	 303
SRR6145060	k99_6411 	 303
SRR6145060	k99_11822 	 303
SRR6145060	k99_13435 	 303
SRR6145060	k99_2353 	 303
SRR6145060	k99_5264 	 303
SRR6145060	k99_15241 	 303
SRR6145060	k99_8235 	 303
SRR6145060	k99_8968 	 303
SRR6145060	k99_2584 	 303
SRR6145060	k99_14892 	 303
SRR6145060	k99_4509 	 303
SRR6145060	k99_1727 	 303
SRR6145060	k99_11293 	 303
SRR6145060	k99_12717 	 303
SRR6145060	k99_5784 	 303
SRR6145060	k99_15619 	 303
SRR6145060	k99_6976 	 303
SRR6145060	k99_1500 	 303
SRR6145060	k99_1797 	 303
SRR6145060	k99_7430 	 303
SRR6145060	k99_11290 	 303
SRR6145060	k99_11715 	 303
SRR6145060	k99_13057 	 303
SRR6145060	k99_6175 	 303
SRR6145060	k99_4789 	 303
SRR6145060	k99_3471 	 303
SRR6145060	k99_4163 	 303
SRR6145060	k99_196 	 303
SRR6145060	k99_12402 	 303
SRR6145060	k99_7160 	 303
SRR6145060	k99_11659 	 303
SRR6145060	k99_13730 	 303
SRR6145060	k99_7439 	 303
SRR6145060	k99_1737 	 303
SRR6145060	k99_8071 	 303
SRR6145060	k99_82 	 303
SRR6145060	k99_2260 	 303
SRR6145060	k99_7400 	 303
SRR6145060	k99_15022 	 303
SRR6145060	k99_2061 	 303
SRR6145060	k99_10804 	 303
SRR6145060	k99_12724 	 303
SRR6145060	k99_367 	 303
SRR6145060	k99_10435 	 303
SRR6145060	k99_2198 	 303
SRR6145060	k99_11114 	 303
SRR6145060	k99_303 	 303
SRR6145060	k99_976 	 303
SRR6145060	k99_9793 	 303
SRR6145060	k99_6704 	 303
SRR6145060	k99_15727 	 303
SRR6145060	k99_12746 	 303
SRR6145060	k99_13926 	 303
SRR6145060	k99_13719 	 303
SRR6145060	k99_7991 	 303
SRR6145060	k99_9334 	 303
SRR6145060	k99_14275 	 303
SRR6145060	k99_10083 	 303
SRR6145060	k99_11790 	 303
SRR6145060	k99_12612 	 303
SRR6145060	k99_7799 	 303
SRR6145060	k99_7352 	 303
SRR6145060	k99_4371 	 303
SRR6145060	k99_2116 	 303
SRR6145060	k99_9612 	 303
SRR6145060	k99_4004 	 303
SRR6145060	k99_10782 	 303
SRR6145060	k99_2234 	 303
SRR6145060	k99_2235 	 303
SRR6145060	k99_1362 	 303
SRR6145060	k99_13121 	 303
SRR6145060	k99_12092 	 303
SRR6145060	k99_4583 	 303
SRR6145060	k99_552 	 303
SRR6145060	k99_8135 	 303
SRR6145060	k99_10061 	 303
SRR6145060	k99_14652 	 303
